Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time ,Year,Month,Day,Time,Flag,Temp,Temp Flag,Dew Point Temp (°C),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Precip. Amount (mm),Precip. Amount Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather
-80.61,51.29,MOOSONEE,6075420,2025-01-07 14:00,2025,1,7,14:00,,-21.3,,-24.8,,74,,0,,29,,26,,8.1,,102.49,,,,-33,,Snow
-80.61,51.29,MOOSONEE,6075420,2025-01-07 15:00,2025,1,7,15:00,,-21.1,,-24.6,,74,,0,,30,,26,,12.9,,102.53,,,,-33,,Snow
-80.61,51.29,MOOSONEE,6075420,2025-01-07 16:00,2025,1,7,16:00,,-21.4,,-24.7,,75,,0,,29,,18,,4.8,,102.58,,,,-32,,Snow
-80.61,51.29,MOOSONEE,6075420,2025-01-07 17:00,2025,1,7,17:00,,-21.9,,-25.2,,75,,0,,29,,24,,8.1,,102.61,,,,-34,,Snow
-80.61,51.29,MOOSONEE,6075420,2025-01-07 18:00,2025,1,7,18:00,,-22.5,,-25.8,,75,,0.1,,29,,30,,3.2,,102.66,,,,-36,,Snow
-80.61,51.29,MOOSONEE,6075420,2025-01-07 19:00,2025,1,7,19:00,,-22.3,,-25.6,,75,,0.1,,29,,24,,4.8,,102.68,,,,-34,,Snow
-80.61,51.29,MOOSONEE,6075420,2025-01-07 20:00,2025,1,7,20:00,,-22.1,,-25.4,,75,,0,,29,,22,,6.4,,102.64,,,,-34,,Snow
-80.61,51.29,MOOSONEE,6075420,2025-01-07 21:00,2025,1,7,21:00,,-22.1,,-25.4,,75,,0,,30,,22,,9.7,,102.62,,,,-34,,Snow
-80.61,51.29,MOOSONEE,6075420,2025-01-07 22:00,2025,1,7,22:00,,-22.3,,-25.5,,76,,0,,29,,22,,3.6,,102.58,,,,-34,,Snow
-80.61,51.29,MOOSONEE,6075420,2025-01-07 23:00,2025,1,7,23:00,,-22.4,,-25.6,,76,,0,,29,,21,,9.7,,102.59,,,,-34,,Snow
-80.61,51.29,MOOSONEE,6075420,2025-01-08 0:00,2025,1,8,0:00,,-22.6,,-25.7,,76,,0,,28,,21,,16.1,,102.58,,,,-34,,Snow
-80.61,51.29,MOOSONEE,6075420,2025-01-08 1:00,2025,1,8,1:00,,-22.6,,-25.7,,76,,0,,29,,18,,4.8,,102.53,,,,-33,,Snow
-80.61,51.29,MOOSONEE,6075420,2025-01-08 2:00,2025,1,8,2:00,,-23.1,,-26.4,,75,,0.1,,29,,24,,4,,102.53,,,,-35,,Snow
-80.61,51.29,MOOSONEE,6075420,2025-01-08 3:00,2025,1,8,3:00,,-23.7,,-26.7,,77,,0,,28,,18,,8.1,,102.52,,,,-35,,Snow
-80.61,51.29,MOOSONEE,6075420,2025-01-08 4:00,2025,1,8,4:00,,-23.6,,-26.3,,79,,0,,28,,21,,9.7,,102.51,,,,-35,,Snow
-80.61,51.29,MOOSONEE,6075420,2025-01-08 5:00,2025,1,8,5:00,,-24.3,,-27,,79,,0,,28,,21,,9.7,,102.5,,,,-36,,Snow
-80.61,51.29,MOOSONEE,6075420,2025-01-08 6:00,2025,1,8,6:00,,-24.4,,-27.4,,77,,0,,28,,22,,16.1,,102.52,,,,-37,,Snow
-80.61,51.29,MOOSONEE,6075420,2025-01-08 7:00,2025,1,8,7:00,,-24.6,,-27.6,,77,,0,,28,,18,,16.1,,102.51,,,,-36,,Snow
-80.61,51.29,MOOSONEE,6075420,2025-01-08 8:00,2025,1,8,8:00,,-25,,-27.9,,77,,0,,28,,24,,16.1,,102.47,,,,-38,,Snow
-80.61,51.29,MOOSONEE,6075420,2025-01-08 9:00,2025,1,8,9:00,,-25.5,,-28.6,,76,,0,,27,,18,,16.1,,102.43,,,,-37,,Snow
-80.61,51.29,MOOSONEE,6075420,2025-01-08 10:00,2025,1,8,10:00,,-25.3,,-28.5,,75,,0,,28,,21,,16.1,,102.42,,,,-37,,Snow
-80.61,51.29,MOOSONEE,6075420,2025-01-08 11:00,2025,1,8,11:00,,-25.3,,-28.5,,75,,0,,27,,22,,16.1,,102.39,,,,-38,,
-80.61,51.29,MOOSONEE,6075420,2025-01-08 12:00,2025,1,8,12:00,,-24.8,,-28,,75,,0,,27,,22,,16.1,,102.28,,,,-37,,
-80.61,51.29,MOOSONEE,6075420,2025-01-08 13:00,2025,1,8,13:00,,-23.6,,-26.7,,76,,0,,26,,18,,16.1,,102.2,,,,-34,,
-80.61,51.29,MOOSONEE,6075420,2025-01-08 14:00,2025,1,8,14:00,,-22,,-25.2,,76,,0,,28,,21,,16.1,,102.15,,,,-33,,
-80.61,51.29,MOOSONEE,6075420,2025-01-08 15:00,2025,1,8,15:00,,-20.7,,-23.7,,77,,0,,27,,17,,16.1,,102.13,,,,-31,,
-80.61,51.29,MOOSONEE,6075420,2025-01-08 16:00,2025,1,8,16:00,,-20.3,,-23.5,,76,,0,,28,,18,,16.1,,102.12,,,,-30,,
-80.61,51.29,MOOSONEE,6075420,2025-01-08 17:00,2025,1,8,17:00,,-20.4,,-23.5,,77,,0,,27,,17,,16.1,,102.14,,,,-30,,
-80.61,51.29,MOOSONEE,6075420,2025-01-08 18:00,2025,1,8,18:00,,-21,,-24.2,,76,,0,,27,,17,,16.1,,102.16,,,,-31,,
-80.61,51.29,MOOSONEE,6075420,2025-01-08 19:00,2025,1,8,19:00,,-21.4,,-24.9,,74,,0,,28,,21,,16.1,,102.13,,,,-32,,
-80.61,51.29,MOOSONEE,6075420,2025-01-08 20:00,2025,1,8,20:00,,-21.4,,-25.2,,72,,0,,28,,17,,16.1,,102.11,,,,-31,,
-80.61,51.29,MOOSONEE,6075420,2025-01-08 21:00,2025,1,8,21:00,,-21.5,,-25.5,,71,,0,,28,,17,,16.1,,102.12,,,,-32,,
-80.61,51.29,MOOSONEE,6075420,2025-01-08 22:00,2025,1,8,22:00,,-21.4,,-25.7,,69,,0,,27,,11,,16.1,,102.08,,,,-29,,
-80.61,51.29,MOOSONEE,6075420,2025-01-08 23:00,2025,1,8,23:00,,-21,,-25.1,,70,,0,,27,,11,,16.1,,102.08,,,,-29,,
-80.61,51.29,MOOSONEE,6075420,2025-01-09 0:00,2025,1,9,0:00,,-21.3,,-25.6,,69,,0,,27,,18,,16.1,,102.08,,,,-32,,
-80.61,51.29,MOOSONEE,6075420,2025-01-09 1:00,2025,1,9,1:00,,-22.5,,-26.7,,69,,0,,28,,15,,16.1,,102.09,,,,-32,,
-80.61,51.29,MOOSONEE,6075420,2025-01-09 2:00,2025,1,9,2:00,,-23.6,,-27.5,,71,,0,,26,,11,,16.1,,102.09,,,,-32,,
-80.61,51.29,MOOSONEE,6075420,2025-01-09 3:00,2025,1,9,3:00,,-24.3,,-28,,72,,0,,24,,11,,16.1,,102.14,,,,-33,,
-80.61,51.29,MOOSONEE,6075420,2025-01-09 4:00,2025,1,9,4:00,,-25.2,,-28.6,,74,,0,,21,,8,,16.1,,102.15,,,,-32,,
-80.61,51.29,MOOSONEE,6075420,2025-01-09 5:00,2025,1,9,5:00,,-25.9,,-29.1,,75,,0,,21,,11,,16.1,,102.16,,,,-35,,
-80.61,51.29,MOOSONEE,6075420,2025-01-09 6:00,2025,1,9,6:00,,-26.1,,-29.3,,75,,0,,21,,13,,16.1,,102.16,,,,-36,,
-80.61,51.29,MOOSONEE,6075420,2025-01-09 7:00,2025,1,9,7:00,,-27.2,,-30.2,,76,,0,,20,,9,,16.1,,102.17,,,,-35,,
-80.61,51.29,MOOSONEE,6075420,2025-01-09 8:00,2025,1,9,8:00,,-27.1,,-30.1,,76,,0,,22,,13,,16.1,,102.17,,,,-37,,
-80.61,51.29,MOOSONEE,6075420,2025-01-09 9:00,2025,1,9,9:00,,-27.4,,-30.6,,75,,0,,21,,13,,16.1,,102.18,,,,-37,,
-80.61,51.29,MOOSONEE,6075420,2025-01-09 10:00,2025,1,9,10:00,,-26.2,,-29.7,,73,,0,,21,,13,,16.1,,102.17,,,,-36,,
-80.61,51.29,MOOSONEE,6075420,2025-01-09 11:00,2025,1,9,11:00,,-23.7,,-28.1,,68,,0,,21,,11,,16.1,,102.13,,,,-32,,
-80.61,51.29,MOOSONEE,6075420,2025-01-09 12:00,2025,1,9,12:00,,-20.6,,-25.4,,66,,0,,21,,13,,16.1,,102.07,,,,-29,,
-80.61,51.29,MOOSONEE,6075420,2025-01-09 13:00,2025,1,9,13:00,,-17.7,,-23.3,,62,,0,,22,,13,,16.1,,101.97,,,,-26,,
-80.61,51.29,MOOSONEE,6075420,2025-01-09 14:00,2025,1,9,14:00,,-15.6,,-19.7,,71,,0,,21,,17,,16.1,,101.93,,,,-24,,
-80.61,51.29,MOOSONEE,6075420,2025-01-09 15:00,2025,1,9,15:00,,-14.1,,-17.5,,76,,0,,21,,15,,16.1,,101.87,,,,-22,,
-80.61,51.29,MOOSONEE,6075420,2025-01-09 16:00,2025,1,9,16:00,,-14.4,,-17.4,,78,,0,,19,,5,,16.1,,101.86,,,,-18,,
-80.61,51.29,MOOSONEE,6075420,2025-01-09 17:00,2025,1,9,17:00,,-16.5,,-18.5,,85,,0,,15,,9,,16.1,,101.84,,,,-23,,
-80.61,51.29,MOOSONEE,6075420,2025-01-09 18:00,2025,1,9,18:00,,-15.4,,-17.2,,86,,0,,15,,11,,16.1,,101.82,,,,-22,,
-80.61,51.29,MOOSONEE,6075420,2025-01-09 19:00,2025,1,9,19:00,,-15.6,,-17.3,,87,,0,,16,,8,,16.1,,101.82,,,,-21,,
-80.61,51.29,MOOSONEE,6075420,2025-01-09 20:00,2025,1,9,20:00,,-16.7,,-18.2,,89,,0,,18,,9,,16.1,,101.81,,,,-23,,
-80.61,51.29,MOOSONEE,6075420,2025-01-09 21:00,2025,1,9,21:00,,-16.5,,-18.3,,86,,0,,19,,15,,16.1,,101.79,,,,-25,,
-80.61,51.29,MOOSONEE,6075420,2025-01-09 22:00,2025,1,9,22:00,,-16.9,,-18.9,,85,,0,,20,,15,,16.1,,101.74,,,,-25,,
-80.61,51.29,MOOSONEE,6075420,2025-01-09 23:00,2025,1,9,23:00,,-15.5,,-17.5,,85,,0,,18,,11,,16.1,,101.7,,,,-22,,
-80.61,51.29,MOOSONEE,6075420,2025-01-10 0:00,2025,1,10,0:00,,-16.2,,-18.2,,85,,0,,17,,13,,16.1,,101.63,,,,-24,,
-80.61,51.29,MOOSONEE,6075420,2025-01-10 1:00,2025,1,10,1:00,,-15.4,,-17.2,,86,,0,,17,,11,,16.1,,101.56,,,,-22,,
-80.61,51.29,MOOSONEE,6075420,2025-01-10 2:00,2025,1,10,2:00,,-14.5,,-16.2,,87,,0,,16,,8,,16.1,,101.51,,,,-20,,
-80.61,51.29,MOOSONEE,6075420,2025-01-10 3:00,2025,1,10,3:00,,-13.8,,-15.5,,87,,0,,15,,9,,16.1,,101.45,,,,-19,,
-80.61,51.29,MOOSONEE,6075420,2025-01-10 4:00,2025,1,10,4:00,,-12.9,,-14.6,,87,,0,,15,,9,,16.1,,101.39,,,,-18,,
-80.61,51.29,MOOSONEE,6075420,2025-01-10 5:00,2025,1,10,5:00,,-12.5,,-14.4,,86,,0,,18,,13,,16.1,,101.35,,,,-19,,
-80.61,51.29,MOOSONEE,6075420,2025-01-10 6:00,2025,1,10,6:00,,-12.6,,-14.5,,86,,0,,17,,11,,16.1,,101.33,,,,-19,,
-80.61,51.29,MOOSONEE,6075420,2025-01-10 7:00,2025,1,10,7:00,,-11.9,,-13.8,,86,,0,,16,,11,,16.1,,101.29,,,,-18,,
-80.61,51.29,MOOSONEE,6075420,2025-01-10 8:00,2025,1,10,8:00,,-11,,-12.9,,86,,0,,16,,11,,16.1,,101.26,,,,-17,,
-80.61,51.29,MOOSONEE,6075420,2025-01-10 9:00,2025,1,10,9:00,,-10.6,,-12.5,,86,,0,,16,,9,,16.1,,101.28,,,,-16,,
-80.61,51.29,MOOSONEE,6075420,2025-01-10 10:00,2025,1,10,10:00,,-10,,-11.8,,87,,0,,15,,8,,16.1,,101.23,,,,-14,,
-80.61,51.29,MOOSONEE,6075420,2025-01-10 11:00,2025,1,10,11:00,,-8.7,,-10.8,,85,,0,,17,,13,,16.1,,101.18,,,,-15,,
-80.61,51.29,MOOSONEE,6075420,2025-01-10 12:00,2025,1,10,12:00,,-8,,-10,,86,,0,,18,,11,,16.1,,101.07,,,,-13,,
-80.61,51.29,MOOSONEE,6075420,2025-01-10 13:00,2025,1,10,13:00,,-7.1,,-9.1,,86,,0,,18,,11,,16.1,,100.97,,,,-12,,
-80.61,51.29,MOOSONEE,6075420,2025-01-10 14:00,2025,1,10,14:00,,-6.5,,-8.4,,87,,0,,16,,11,,16.1,,100.88,,,,-11,,Snow
-80.61,51.29,MOOSONEE,6075420,2025-01-10 15:00,2025,1,10,15:00,,-6.1,,-7.5,,90,,0,,16,,8,,2.8,,100.84,,,,-10,,Snow
-80.61,51.29,MOOSONEE,6075420,2025-01-10 16:00,2025,1,10,16:00,,-5.9,,-7,,92,,0,,15,,9,,2.8,,100.78,,,,-10,,Snow
-80.61,51.29,MOOSONEE,6075420,2025-01-10 17:00,2025,1,10,17:00,,-6,,-6.8,,94,,0.2,,14,,4,,2.8,,100.74,,,,-8,,Snow
-80.61,51.29,MOOSONEE,6075420,2025-01-10 18:00,2025,1,10,18:00,,-5.9,,-6.7,,94,,0,,13,,4,,2.4,,100.7,,,,-8,,Snow
-80.61,51.29,MOOSONEE,6075420,2025-01-10 19:00,2025,1,10,19:00,,-5.7,,-6.5,,94,,0.2,,17,,5,,2,,100.66,,,,-8,,Snow
-80.61,51.29,MOOSONEE,6075420,2025-01-10 20:00,2025,1,10,20:00,,-5.8,,-6.5,,95,,0.2,,17,,4,,2.4,,100.6,,,,-8,,Snow
-80.61,51.29,MOOSONEE,6075420,2025-01-10 21:00,2025,1,10,21:00,,-6.1,,-6.8,,95,,0,,15,,5,,4,,100.53,,,,-9,,Snow
-80.61,51.29,MOOSONEE,6075420,2025-01-10 22:00,2025,1,10,22:00,,-6.1,,-7.1,,93,,0.2,,19,,8,,4.8,,100.51,,,,-10,,Snow
-80.61,51.29,MOOSONEE,6075420,2025-01-10 23:00,2025,1,10,23:00,,-6.7,,-7.5,,94,,0,,,,0,,16.1,,100.44,,,,,,Snow
-80.61,51.29,MOOSONEE,6075420,2025-01-11 0:00,2025,1,11,0:00,,-6.9,,-7.6,,95,,0,,9,,5,,16.1,,100.41,,,,-9,,Snow
-80.61,51.29,MOOSONEE,6075420,2025-01-11 1:00,2025,1,11,1:00,,-7.1,,-7.8,,95,,0,,7,,5,,16.1,,100.38,,,,-10,,Snow
-80.61,51.29,MOOSONEE,6075420,2025-01-11 2:00,2025,1,11,2:00,,-7.4,,-8.2,,94,,0,,,,0,,14.5,,100.39,,,,,,Snow
-80.61,51.29,MOOSONEE,6075420,2025-01-11 3:00,2025,1,11,3:00,,-7.4,,-8.2,,94,,0,,8,,4,,11.3,,100.36,,,,-9,,Snow
-80.61,51.29,MOOSONEE,6075420,2025-01-11 4:00,2025,1,11,4:00,,-8,,-8.8,,94,,0,,,,0,,12.9,,100.37,,,,,,Snow
-80.61,51.29,MOOSONEE,6075420,2025-01-11 5:00,2025,1,11,5:00,,-8.5,,-9.4,,93,,0,,34,,8,,16.1,,100.36,,,,-13,,Snow
-80.61,51.29,MOOSONEE,6075420,2025-01-11 6:00,2025,1,11,6:00,,-8.3,,-9.4,,92,,0,,34,,13,,11.3,,100.35,,,,-14,,Snow
-80.61,51.29,MOOSONEE,6075420,2025-01-11 7:00,2025,1,11,7:00,,-9.9,,-11.2,,90,,0,,33,,11,,11.3,,100.41,,,,-15,,Snow
-80.61,51.29,MOOSONEE,6075420,2025-01-11 8:00,2025,1,11,8:00,,-10.9,,-12.4,,89,,0,,32,,11,,16.1,,100.44,,,,-17,,Snow
-80.61,51.29,MOOSONEE,6075420,2025-01-11 9:00,2025,1,11,9:00,,-11,,-12.5,,89,,0,,32,,11,,12.9,,100.49,,,,-17,,Snow
-80.61,51.29,MOOSONEE,6075420,2025-01-11 10:00,2025,1,11,10:00,,-10.3,,-11.8,,89,,0,,32,,11,,12.9,,100.54,,,,-16,,Snow
-80.61,51.29,MOOSONEE,6075420,2025-01-11 11:00,2025,1,11,11:00,,-10.4,,-12.2,,87,,0,,30,,17,,11.3,,100.58,,,,-18,,Snow
-80.61,51.29,MOOSONEE,6075420,2025-01-11 12:00,2025,1,11,12:00,,-10.1,,-12,,86,,0,,29,,9,,11.3,,100.58,,,,-15,,Snow
-80.61,51.29,MOOSONEE,6075420,2025-01-11 13:00,2025,1,11,13:00,,-9.8,,-11.9,,85,,0,,28,,9,,9.7,,100.57,,,,-15,,Snow
-80.61,51.29,MOOSONEE,6075420,2025-01-11 14:00,2025,1,11,14:00,,-9.9,,-12.1,,84,,0,,29,,11,,9.7,,100.61,,,,-15,,Snow
-80.61,51.29,MOOSONEE,6075420,2025-01-11 15:00,2025,1,11,15:00,,-10.1,,-12.3,,84,,0,,29,,11,,8.1,,100.7,,,,-16,,Snow
-80.61,51.29,MOOSONEE,6075420,2025-01-11 16:00,2025,1,11,16:00,,-10.5,,-12.7,,84,,0,,30,,18,,9.7,,100.82,,,,-18,,Snow
-80.61,51.29,MOOSONEE,6075420,2025-01-11 17:00,2025,1,11,17:00,,-11,,-13.1,,85,,0,,29,,11,,8.1,,100.9,,,,-17,,Snow
-80.61,51.29,MOOSONEE,6075420,2025-01-11 18:00,2025,1,11,18:00,,-11.2,,-13.3,,85,,0,,28,,13,,9.7,,100.95,,,,-18,,Snow
-80.61,51.29,MOOSONEE,6075420,2025-01-11 19:00,2025,1,11,19:00,,-11.4,,-13.3,,86,,0,,27,,11,,9.7,,101.02,,,,-17,,Snow
-80.61,51.29,MOOSONEE,6075420,2025-01-11 20:00,2025,1,11,20:00,,-11.5,,-13.4,,86,,0,,29,,9,,8.1,,101.03,,,,-17,,Snow
-80.61,51.29,MOOSONEE,6075420,2025-01-11 21:00,2025,1,11,21:00,,-11.8,,-13.7,,86,,0,,27,,9,,11.3,,101.07,,,,-17,,Snow
-80.61,51.29,MOOSONEE,6075420,2025-01-11 22:00,2025,1,11,22:00,,-11.9,,-13.8,,86,,0,,27,,11,,8.1,,101.13,,,,-18,,Snow
-80.61,51.29,MOOSONEE,6075420,2025-01-11 23:00,2025,1,11,23:00,,-12.2,,-14.1,,86,,0,,27,,9,,6.4,,101.15,,,,-17,,Snow
-80.61,51.29,MOOSONEE,6075420,2025-01-12 0:00,2025,1,12,0:00,,-12.4,,-14.3,,86,,0,,27,,11,,11.3,,101.15,,,,-18,,Snow
-80.61,51.29,MOOSONEE,6075420,2025-01-12 1:00,2025,1,12,1:00,,-12.5,,-14.4,,86,,0,,28,,8,,11.3,,101.19,,,,-17,,Snow
-80.61,51.29,MOOSONEE,6075420,2025-01-12 2:00,2025,1,12,2:00,,-12.6,,-14.5,,86,,0,,27,,9,,16.1,,101.26,,,,-18,,Snow
-80.61,51.29,MOOSONEE,6075420,2025-01-12 3:00,2025,1,12,3:00,,-12.9,,-14.8,,86,,0,,26,,11,,12.9,,101.31,,,,-19,,Snow
-80.61,51.29,MOOSONEE,6075420,2025-01-12 4:00,2025,1,12,4:00,,-14.1,,-15.8,,87,,0,,25,,9,,9.7,,101.34,,,,-20,,Snow
-80.61,51.29,MOOSONEE,6075420,2025-01-12 5:00,2025,1,12,5:00,,-15.5,,-17.2,,87,,0,,24,,9,,16.1,,101.35,,,,-21,,Snow
-80.61,51.29,MOOSONEE,6075420,2025-01-12 6:00,2025,1,12,6:00,,-17,,-18.5,,88,,0,,22,,5,,16.1,,101.36,,,,-21,,Snow
-80.61,51.29,MOOSONEE,6075420,2025-01-12 7:00,2025,1,12,7:00,,-18.4,,-20.2,,86,,0,,21,,9,,4.8,,101.4,,,,-25,,Snow
-80.61,51.29,MOOSONEE,6075420,2025-01-12 8:00,2025,1,12,8:00,,-18.7,,-20.6,,85,,0,,,M,4,,2.8,,101.42,,,,-22,,Fog
-80.61,51.29,MOOSONEE,6075420,2025-01-12 9:00,2025,1,12,9:00,,-17.9,,-19.8,,85,,0,,22,,11,,16.1,,101.46,,,,-25,,Snow
-80.61,51.29,MOOSONEE,6075420,2025-01-12 10:00,2025,1,12,10:00,,-17.2,,-19.2,,85,,0,,21,,5,,11.3,,101.49,,,,-21,,Snow
-80.61,51.29,MOOSONEE,6075420,2025-01-12 11:00,2025,1,12,11:00,,-16.1,,-18.1,,85,,0,,19,,9,,6.4,,101.5,,,,-22,,Snow
-80.61,51.29,MOOSONEE,6075420,2025-01-12 12:00,2025,1,12,12:00,,-14.7,,-16.8,,84,,0,,20,,5,,8.1,,101.48,,,,-18,,Snow
-80.61,51.29,MOOSONEE,6075420,2025-01-12 13:00,2025,1,12,13:00,,-13.7,,-16.2,,82,,0,,,,0,,16.1,,101.43,,,,,,Snow
-80.61,51.29,MOOSONEE,6075420,2025-01-12 14:00,2025,1,12,14:00,,-12.1,,-15,,79,,0,,17,,4,,8.1,,101.4,,,,-15,,Snow
-80.61,51.29,MOOSONEE,6075420,2025-01-12 15:00,2025,1,12,15:00,,-12.6,,-15.4,,80,,0,,,,0,,16.1,,101.41,,,,,,
-80.61,51.29,MOOSONEE,6075420,2025-01-12 16:00,2025,1,12,16:00,,-13.4,,-15.4,,85,,0,,10,,5,,16.1,,101.44,,,,-17,,Snow
-80.61,51.29,MOOSONEE,6075420,2025-01-12 17:00,2025,1,12,17:00,,-14.1,,-15.9,,87,,0,,11,,5,,14.5,,101.46,,,,-18,,Snow
-80.61,51.29,MOOSONEE,6075420,2025-01-12 18:00,2025,1,12,18:00,,-13.9,,-15.9,,85,,0,,15,,4,,16.1,,101.46,,,,-17,,Snow
-80.61,51.29,MOOSONEE,6075420,2025-01-12 19:00,2025,1,12,19:00,,-14.4,,-16.1,,87,,0,,10,,5,,16.1,,101.46,,,,-18,,
-80.61,51.29,MOOSONEE,6075420,2025-01-12 20:00,2025,1,12,20:00,,-14.4,,-16.1,,87,,0,,9,,5,,11.3,,101.45,,,,-18,,Snow
-80.61,51.29,MOOSONEE,6075420,2025-01-12 21:00,2025,1,12,21:00,,-14,,-15.7,,87,,0,,8,,4,,6.4,,101.4,,,,-17,,Snow
-80.61,51.29,MOOSONEE,6075420,2025-01-12 22:00,2025,1,12,22:00,,-14.7,,-16.1,,89,,0,,,,0,,14.5,,101.38,,,,,,Snow
-80.61,51.29,MOOSONEE,6075420,2025-01-12 23:00,2025,1,12,23:00,,-15.2,,-16.8,,88,,0,,2,,4,,16.1,,101.38,,,,-18,,
-80.61,51.29,MOOSONEE,6075420,2025-01-13 0:00,2025,1,13,0:00,,-14.7,,-16.4,,87,,0,,,,0,,16.1,,101.34,,,,,,Snow
-80.61,51.29,MOOSONEE,6075420,2025-01-13 1:00,2025,1,13,1:00,,-14.6,,-16.3,,87,,0,,2,,8,,16.1,,101.27,,,,-20,,Snow
-80.61,51.29,MOOSONEE,6075420,2025-01-13 2:00,2025,1,13,2:00,,-17.9,,-19.7,,86,,0,,1,,8,,16.1,,101.28,,,,-24,,Snow
-80.61,51.29,MOOSONEE,6075420,2025-01-13 3:00,2025,1,13,3:00,,-15.3,,-17,,87,,0,,36,,11,,16.1,,101.28,,,,-22,,
-80.61,51.29,MOOSONEE,6075420,2025-01-13 4:00,2025,1,13,4:00,,-15.7,,-17.4,,87,,0,,1,,9,,16.1,,101.24,,,,-22,,
-80.61,51.29,MOOSONEE,6075420,2025-01-13 5:00,2025,1,13,5:00,,-14.5,,-16.1,,88,,0,,3,,5,,16.1,,101.19,,,,-18,,Snow
-80.61,51.29,MOOSONEE,6075420,2025-01-13 6:00,2025,1,13,6:00,,-13.5,,-15,,89,,0,,3,,8,,16.1,,101.14,,,,-19,,Snow
-80.61,51.29,MOOSONEE,6075420,2025-01-13 7:00,2025,1,13,7:00,,-12.4,,-13.8,,89,,0,,3,,8,,4,,101.14,,,,-17,,Snow
-80.61,51.29,MOOSONEE,6075420,2025-01-13 8:00,2025,1,13,8:00,,-12.3,,-13.8,,89,,0,,2,,8,,16.1,,101.12,,,,-17,,Snow
-80.61,51.29,MOOSONEE,6075420,2025-01-13 9:00,2025,1,13,9:00,,-11.9,,-13.4,,89,,0,,2,,9,,16.1,,101.11,,,,-17,,
-80.61,51.29,MOOSONEE,6075420,2025-01-13 10:00,2025,1,13,10:00,,-11,,-12.3,,90,,0,,3,,9,,16.1,,101.14,,,,-16,,Snow
-80.61,51.29,MOOSONEE,6075420,2025-01-13 11:00,2025,1,13,11:00,,-9.8,,-11.1,,90,,0,,3,,9,,2.8,,101.13,,,,-15,,Snow
-80.61,51.29,MOOSONEE,6075420,2025-01-13 12:00,2025,1,13,12:00,,-8.8,,-10.7,,86,,0,,5,,11,,4.8,,101.08,,,,-14,,Snow
-80.61,51.29,MOOSONEE,6075420,2025-01-13 13:00,2025,1,13,13:00,,-8.4,,-10.5,,85,,0,,5,,9,,8.1,,101.02,,,,-13,,Snow
-80.61,51.29,MOOSONEE,6075420,2025-01-13 14:00,2025,1,13,14:00,,-8.1,,-10.3,,84,,0,,2,,15,,8.1,,101.01,,,,-14,,Snow
-80.61,51.29,MOOSONEE,6075420,2025-01-13 15:00,2025,1,13,15:00,,-8.3,,-10.4,,85,,0,,3,,11,,16.1,,101,,,,-14,,Snow
-80.61,51.29,MOOSONEE,6075420,2025-01-13 16:00,2025,1,13,16:00,,-8.4,,-10.1,,88,,0,,2,,13,,16.1,,101.03,,,,-14,,Snow
-80.61,51.29,MOOSONEE,6075420,2025-01-13 17:00,2025,1,13,17:00,,-8.8,,-10.3,,89,,0,,1,,11,,11.3,,101.05,,,,-14,,Snow
-80.61,51.29,MOOSONEE,6075420,2025-01-13 18:00,2025,1,13,18:00,,-9.5,,-10.9,,90,,0,,36,,8,,16.1,,101.1,,,,-14,,Snow
-80.61,51.29,MOOSONEE,6075420,2025-01-13 19:00,2025,1,13,19:00,,-9.9,,-11.1,,91,,0,,35,,11,,14.5,,101.11,,,,-15,,Snow
-80.61,51.29,MOOSONEE,6075420,2025-01-13 20:00,2025,1,13,20:00,,-9.9,,-11.2,,90,,0,,34,,9,,8.1,,101.14,,,,-15,,Snow
-80.61,51.29,MOOSONEE,6075420,2025-01-13 21:00,2025,1,13,21:00,,-9.9,,-11.2,,90,,0,,33,,9,,4.8,,101.15,,,,-15,,Snow
-80.61,51.29,MOOSONEE,6075420,2025-01-13 22:00,2025,1,13,22:00,,-9.9,,-11.2,,90,,0,,32,,9,,6.4,,101.17,,,,-15,,Snow
-80.61,51.29,MOOSONEE,6075420,2025-01-13 23:00,2025,1,13,23:00,,-10.3,,-11.8,,89,,0,,32,,9,,16.1,,101.17,,,,-15,,Snow
-80.61,51.29,MOOSONEE,6075420,2025-01-14 0:00,2025,1,14,0:00,,-9.9,,-11.4,,89,,0,,32,,13,,9.7,,101.18,,,,-16,,Snow
-80.61,51.29,MOOSONEE,6075420,2025-01-14 1:00,2025,1,14,1:00,,-10.9,,-12.5,,88,,0,,32,,15,,16.1,,101.19,,,,-18,,Snow
-80.61,51.29,MOOSONEE,6075420,2025-01-14 2:00,2025,1,14,2:00,,-11.6,,-13.4,,87,,0,,32,,13,,14.5,,101.22,,,,-18,,Snow
-80.61,51.29,MOOSONEE,6075420,2025-01-14 3:00,2025,1,14,3:00,,-12.4,,-14.1,,87,,0,,32,,18,,4.8,,101.28,,,,-20,,Snow
-80.61,51.29,MOOSONEE,6075420,2025-01-14 4:00,2025,1,14,4:00,,-13.3,,-15.2,,86,,0,,32,,15,,9.7,,101.35,,,,-21,,Snow
